OID_,SUB_DRAINA,ZONE_CODE,COUNT,AREA,Variable,Dimensions,StdTime,MEAN
235,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,1987-06-16 0:00:00,37.368073047810846
236,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,1987-06-16 0:00:00,55.240502906898087
237,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,1987-06-16 0:00:00,42.640570180640935
238,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,1987-06-16 0:00:00,62.878303566696289
239,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,1987-06-16 0:00:00,50.789569060907617
240,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,1987-06-16 0:00:00,28.563464500787376
241,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,1987-07-16 12:00:00,81.100509646867437
242,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,1987-07-16 12:00:00,59.458408668960267
243,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,1987-07-16 12:00:00,70.242488621069583
244,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,1987-07-16 12:00:00,78.413624942783542
245,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,1987-07-16 12:00:00,53.600295399633850
246,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,1987-07-16 12:00:00,79.959869397486202
247,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,1987-07-16 12:00:00,61.575490760292737
248,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,1987-07-16 12:00:00,62.400483088950402
249,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,1987-08-16 12:00:00,58.198621895537855
250,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,1987-08-16 12:00:00,52.338051124108745
251,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,1987-08-16 12:00:00,74.270246785596029
252,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,1987-08-16 12:00:00,91.673926893576436
253,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,1987-08-16 12:00:00,66.907075827881002
254,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,1987-08-16 12:00:00,50.325316638829939
255,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,1987-08-16 12:00:00,68.877743438518976
256,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,1987-08-16 12:00:00,59.067669920392177
257,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,1987-09-16 0:00:00,46.218381471236306
258,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,1987-09-16 0:00:00,67.911630884135036
259,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,1987-09-16 0:00:00,52.850177913506087
260,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,1987-09-16 0:00:00,36.220056129208110
261,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,1987-09-16 0:00:00,80.089693354911319
262,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,1987-09-16 0:00:00,44.024470255923944
263,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,1987-09-16 0:00:00,78.111916080834519
264,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,1987-09-16 0:00:00,37.221461753398430
265,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,1987-10-16 12:00:00,28.265549842140469
266,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,1987-10-16 12:00:00,53.894306943891522
267,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,1987-10-16 12:00:00,46.313094849803370
268,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,1987-10-16 12:00:00,20.022105930511511
269,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,1987-10-16 12:00:00,55.558609901716103
270,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,1987-10-16 12:00:00,43.340945510680100
271,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,1987-10-16 12:00:00,58.746719920962690
272,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,1987-10-16 12:00:00,30.057575463361363
273,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,1987-11-16 0:00:00,31.809061562606054
274,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,1987-11-16 0:00:00,46.961841988514486
275,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,1987-11-16 0:00:00,42.100780318141624
276,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,1987-11-16 0:00:00,28.438635689342767
277,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,1987-11-16 0:00:00,77.650834319131746
278,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,1987-11-16 0:00:00,40.126766882460622
279,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,1987-11-16 0:00:00,73.803669696276643
280,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,1987-11-16 0:00:00,30.352033085760624
281,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,1987-12-16 12:00:00,20.224742184397559
282,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,1987-12-16 12:00:00,27.987229556826666
283,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,1987-12-16 12:00:00,20.923329953278532
284,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,1987-12-16 12:00:00,15.328255661776216
285,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,1987-12-16 12:00:00,51.895682572976085
286,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,1987-12-16 12:00:00,23.731809700191384
287,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,1987-12-16 12:00:00,49.267643993328200
288,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,1987-12-16 12:00:00,21.140334939858107
289,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,1988-01-16 12:00:00,18.228462331200799
290,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,1988-01-16 12:00:00,23.232605508699095
291,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,1988-01-16 12:00:00,22.336072991471553
292,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,1988-01-16 12:00:00,21.009186888594570
293,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,1988-01-16 12:00:00,39.815217323993544
294,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,1988-01-16 12:00:00,17.267606220869354
295,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,1988-01-16 12:00:00,36.423206314948388
296,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,1988-01-16 12:00:00,27.781882146339768
297,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,1988-02-15 12:00:00,20.660327280701374
298,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,1988-02-15 12:00:00,17.275202339595712
299,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,1988-02-15 12:00:00,16.126312699803105
300,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,1988-02-15 12:00:00,15.730200210279495
301,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,1988-02-15 12:00:00,52.359904730438245
302,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,1988-02-15 12:00:00,17.371404188544343
303,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,1988-02-15 12:00:00,43.680437712648498
304,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,1988-02-15 12:00:00,12.999937979226919
305,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,1988-03-16 12:00:00,16.791504020283043
306,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,1988-03-16 12:00:00,23.828052388145100
307,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,1988-03-16 12:00:00,37.533080702154436
308,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,1988-03-16 12:00:00,11.058708297146362
309,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,1988-03-16 12:00:00,33.409006130745162
310,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,1988-03-16 12:00:00,11.705215360012073
311,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,1988-03-16 12:00:00,42.980793146690473
312,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,1988-03-16 12:00:00,29.395354937652737
313,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,1988-04-16 0:00:00,3.397012049129258
314,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,1988-04-16 0:00:00,2.948612563496189
315,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,1988-04-16 0:00:00,5.076802613660556
316,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,1988-04-16 0:00:00,8.017522133432246
317,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,1988-04-16 0:00:00,16.750810289326363
318,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,1988-04-16 0:00:00,7.640726218851619
319,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,1988-04-16 0:00:00,25.978135753581107
320,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,1988-04-16 0:00:00,3.487013772492653
321,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,1988-05-16 12:00:00,66.716175786733174
322,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,1988-05-16 12:00:00,46.444816706277379
323,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,1988-05-16 12:00:00,39.288003236036197
324,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,1988-05-16 12:00:00,72.731258834273675
325,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,1988-05-16 12:00:00,75.218159659934869
326,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,1988-05-16 12:00:00,53.212479056170743
327,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,1988-05-16 12:00:00,61.777115355194788
328,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,1988-05-16 12:00:00,48.987077915446626
329,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,1988-06-16 0:00:00,63.483957309905009
330,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,1988-06-16 0:00:00,53.109161482672121
331,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,1988-06-16 0:00:00,41.565252515887337
332,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,1988-06-16 0:00:00,88.462974806164766
333,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,1988-06-16 0:00:00,61.602892620770270
334,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,1988-06-16 0:00:00,69.811425247923950
335,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,1988-06-16 0:00:00,57.512041417358120
336,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,1988-06-16 0:00:00,39.757840817751877
337,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,1988-07-16 12:00:00,132.782494027356961
338,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,1988-07-16 12:00:00,126.258129263956008
339,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,1988-07-16 12:00:00,134.538036735247204
340,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,1988-07-16 12:00:00,165.957118658154400
341,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,1988-07-16 12:00:00,115.504146321503271
342,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,1988-07-16 12:00:00,79.681561690450906
343,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,1988-07-16 12:00:00,157.847224297985036
344,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,1988-07-16 12:00:00,136.224813927428073
345,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,1988-08-16 12:00:00,47.403660455787552
346,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,1988-08-16 12:00:00,43.820776649694743
347,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,1988-08-16 12:00:00,42.224858070544748
348,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,1988-08-16 12:00:00,66.149081381976856
349,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,1988-08-16 12:00:00,63.932842374584837
350,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,1988-08-16 12:00:00,65.798922362008568
351,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,1988-08-16 12:00:00,77.293164633012495
352,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,1988-08-16 12:00:00,39.660829756228821
353,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,1988-09-16 0:00:00,30.166302112408687
354,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,1988-09-16 0:00:00,34.828467409944118
355,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,1988-09-16 0:00:00,55.178237950669242
356,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,1988-09-16 0:00:00,30.296717396857701
357,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,1988-09-16 0:00:00,64.757185734673925
358,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,1988-09-16 0:00:00,13.833408124350530
359,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,1988-09-16 0:00:00,62.558137452577341
360,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,1988-09-16 0:00:00,48.631977945192411
361,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,1988-10-16 12:00:00,30.609266699732245
362,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,1988-10-16 12:00:00,71.204158422365438
363,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,1988-10-16 12:00:00,56.224916975231302
364,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,1988-10-16 12:00:00,29.558840357907375
365,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,1988-10-16 12:00:00,55.969893540685547
366,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,1988-10-16 12:00:00,44.719486592311441
367,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,1988-10-16 12:00:00,61.533357297096856
368,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,1988-10-16 12:00:00,35.876618201842611
369,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,1988-11-16 0:00:00,36.517495091355912
370,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,1988-11-16 0:00:00,53.290902808021343
371,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,1988-11-16 0:00:00,41.020979630763428
372,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,1988-11-16 0:00:00,35.923281760582206
373,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,1988-11-16 0:00:00,108.104192228013687
374,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,1988-11-16 0:00:00,38.714742079535306
375,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,1988-11-16 0:00:00,74.671574426109970
376,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,1988-11-16 0:00:00,27.368523793841661
377,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,1988-12-16 0:00:00,22.404874629473305
378,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,1988-12-16 0:00:00,23.764852552981370
379,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,1988-12-16 0:00:00,13.622612196142928
380,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,1988-12-16 0:00:00,15.290762020378018
381,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,1988-12-16 0:00:00,43.246425090437363
382,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,1988-12-16 0:00:00,18.862559592393186
383,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,1988-12-16 0:00:00,24.341044931206184
384,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,1988-12-16 0:00:00,13.537796691497531
385,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,1989-01-16 12:00:00,19.710214921458082
386,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,1989-01-16 12:00:00,36.863359626148274
387,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,1989-01-16 12:00:00,28.469636336707254
388,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,1989-01-16 12:00:00,20.926586431995428
389,Upper Lakes and Mainstem,5,32026.000000000000000,32026.000000000000000,prcp,StdTime,1989-01-16 12:00:00,119.936773564839314
390,Lower Mainstem,6,65077.000000000000000,65077.000000000000000,prcp,StdTime,1989-01-16 12:00:00,31.999009475547162
391,Teslin,7,35505.000000000000000,35505.000000000000000,prcp,StdTime,1989-01-16 12:00:00,72.028001716891751
392,Carmacks,8,14510.000000000000000,14510.000000000000000,prcp,StdTime,1989-01-16 12:00:00,20.101811169690681
393,Middle Mainstem,1,18424.000000000000000,18424.000000000000000,prcp,StdTime,1989-02-15 0:00:00,6.376432368581185
394,Stewart,2,54143.000000000000000,54143.000000000000000,prcp,StdTime,1989-02-15 0:00:00,5.359188255989889
395,Pelly,3,52274.000000000000000,52274.000000000000000,prcp,StdTime,1989-02-15 0:00:00,2.750852813291808
396,White Donjek,4,35813.000000000000000,35813.000000000000000,prcp,StdTime,1989-02-15 0:00:00,3.822863487366411
