"","date","meansst","Ecosystem_sub"
"512",1985-09-13,8.3,"Southeastern Bering Sea"
"513",1985-09-14,7,"Northern Bering Sea"
"514",1985-09-14,8.25,"Southeastern Bering Sea"
"515",1985-09-15,6.98,"Northern Bering Sea"
"516",1985-09-15,8.35,"Southeastern Bering Sea"
"517",1985-09-16,6.54,"Northern Bering Sea"
"518",1985-09-16,8.36,"Southeastern Bering Sea"
"519",1985-09-17,6.07,"Northern Bering Sea"
"520",1985-09-17,8.1,"Southeastern Bering Sea"
"521",1985-09-18,5.97,"Northern Bering Sea"
"522",1985-09-18,7.68,"Southeastern Bering Sea"
"523",1985-09-19,5.46,"Northern Bering Sea"
"524",1985-09-19,7.46,"Southeastern Bering Sea"
"525",1985-09-20,5.49,"Northern Bering Sea"
"526",1985-09-20,7.4,"Southeastern Bering Sea"
"527",1985-09-21,5.34,"Northern Bering Sea"
"528",1985-09-21,7.12,"Southeastern Bering Sea"
"529",1985-09-22,5.4,"Northern Bering Sea"
"530",1985-09-22,7.19,"Southeastern Bering Sea"
"531",1985-09-23,5.52,"Northern Bering Sea"
"532",1985-09-23,7.63,"Southeastern Bering Sea"
"533",1985-09-24,5.49,"Northern Bering Sea"
"534",1985-09-24,7.58,"Southeastern Bering Sea"
"535",1985-09-25,5.51,"Northern Bering Sea"
"536",1985-09-25,7.65,"Southeastern Bering Sea"
"537",1985-09-26,5.46,"Northern Bering Sea"
"538",1985-09-26,7.59,"Southeastern Bering Sea"
"539",1985-09-27,5.49,"Northern Bering Sea"
"540",1985-09-27,7.64,"Southeastern Bering Sea"
"541",1985-09-28,5.46,"Northern Bering Sea"
"542",1985-09-28,7.55,"Southeastern Bering Sea"
"543",1985-09-29,5.26,"Northern Bering Sea"
"544",1985-09-29,7.38,"Southeastern Bering Sea"
"545",1985-09-30,5.14,"Northern Bering Sea"
"546",1985-09-30,7.29,"Southeastern Bering Sea"
"547",1985-10-01,4.98,"Northern Bering Sea"
"548",1985-10-01,7.21,"Southeastern Bering Sea"
"549",1985-10-02,4.93,"Northern Bering Sea"
"550",1985-10-02,7.35,"Southeastern Bering Sea"
"551",1985-10-03,5.13,"Northern Bering Sea"
"552",1985-10-03,7.63,"Southeastern Bering Sea"
"553",1985-10-04,5.09,"Northern Bering Sea"
"554",1985-10-04,7.48,"Southeastern Bering Sea"
"555",1985-10-05,4.84,"Northern Bering Sea"
"556",1985-10-05,7.29,"Southeastern Bering Sea"
"557",1985-10-06,4.7,"Northern Bering Sea"
"558",1985-10-06,7.3,"Southeastern Bering Sea"
"559",1985-10-07,4.63,"Northern Bering Sea"
"560",1985-10-07,7.07,"Southeastern Bering Sea"
"561",1985-10-08,4.73,"Northern Bering Sea"
"562",1985-10-08,7.07,"Southeastern Bering Sea"
"563",1985-10-09,4.64,"Northern Bering Sea"
"564",1985-10-09,6.92,"Southeastern Bering Sea"
"565",1985-10-10,4.41,"Northern Bering Sea"
"566",1985-10-10,6.72,"Southeastern Bering Sea"
"567",1985-10-11,4.31,"Northern Bering Sea"
"568",1985-10-11,6.65,"Southeastern Bering Sea"
"569",1985-10-12,3.98,"Northern Bering Sea"
"570",1985-10-12,6.58,"Southeastern Bering Sea"
"571",1985-10-13,3.76,"Northern Bering Sea"
"572",1985-10-13,6.38,"Southeastern Bering Sea"
"573",1985-10-14,3.64,"Northern Bering Sea"
"574",1985-10-14,6.25,"Southeastern Bering Sea"
"575",1985-10-15,3.53,"Northern Bering Sea"
"576",1985-10-15,6.03,"Southeastern Bering Sea"
"577",1985-10-16,3.14,"Northern Bering Sea"
"578",1985-10-16,5.9,"Southeastern Bering Sea"
"579",1985-10-17,3.05,"Northern Bering Sea"
"580",1985-10-17,5.83,"Southeastern Bering Sea"
"581",1985-10-18,2.96,"Northern Bering Sea"
"582",1985-10-18,5.68,"Southeastern Bering Sea"
"583",1985-10-19,2.74,"Northern Bering Sea"
"584",1985-10-19,5.63,"Southeastern Bering Sea"
"585",1985-10-20,2.54,"Northern Bering Sea"
"586",1985-10-20,5.55,"Southeastern Bering Sea"
"587",1985-10-21,2.5,"Northern Bering Sea"
"588",1985-10-21,5.5,"Southeastern Bering Sea"
"589",1985-10-22,2.49,"Northern Bering Sea"
"590",1985-10-22,5.47,"Southeastern Bering Sea"
"591",1985-10-23,2.4,"Northern Bering Sea"
"592",1985-10-23,5.4,"Southeastern Bering Sea"
"593",1985-10-24,2.34,"Northern Bering Sea"
"594",1985-10-24,5.4,"Southeastern Bering Sea"
"595",1985-10-25,2.23,"Northern Bering Sea"
"596",1985-10-25,5.25,"Southeastern Bering Sea"
"597",1985-10-26,1.94,"Northern Bering Sea"
"598",1985-10-26,5.29,"Southeastern Bering Sea"
"599",1985-10-27,2.14,"Northern Bering Sea"
"600",1985-10-27,5.41,"Southeastern Bering Sea"
"601",1985-10-28,1.8,"Northern Bering Sea"
"602",1985-10-28,5.07,"Southeastern Bering Sea"
"603",1985-10-29,1.37,"Northern Bering Sea"
"604",1985-10-29,4.7,"Southeastern Bering Sea"
"605",1985-10-30,1.26,"Northern Bering Sea"
"606",1985-10-30,4.56,"Southeastern Bering Sea"
"607",1985-10-31,1.21,"Northern Bering Sea"
"608",1985-10-31,4.48,"Southeastern Bering Sea"
"609",1985-11-01,1.06,"Northern Bering Sea"
"610",1985-11-01,4.22,"Southeastern Bering Sea"
"611",1985-11-02,0.62,"Northern Bering Sea"
"612",1985-11-02,3.84,"Southeastern Bering Sea"
"613",1985-11-03,0.62,"Northern Bering Sea"
"614",1985-11-03,3.96,"Southeastern Bering Sea"
"615",1985-11-04,0.71,"Northern Bering Sea"
"616",1985-11-04,4.2,"Southeastern Bering Sea"
"617",1985-11-05,0.81,"Northern Bering Sea"
"618",1985-11-05,4.4,"Southeastern Bering Sea"
"619",1985-11-06,0.99,"Northern Bering Sea"
"620",1985-11-06,4.65,"Southeastern Bering Sea"
"621",1985-11-07,0.99,"Northern Bering Sea"
"622",1985-11-07,4.56,"Southeastern Bering Sea"
"623",1985-11-08,1.58,"Northern Bering Sea"
"624",1985-11-08,4.91,"Southeastern Bering Sea"
"625",1985-11-09,1.37,"Northern Bering Sea"
"626",1985-11-09,4.86,"Southeastern Bering Sea"
"627",1985-11-10,1.38,"Northern Bering Sea"
"628",1985-11-10,5.06,"Southeastern Bering Sea"
"629",1985-11-11,1.15,"Northern Bering Sea"
"630",1985-11-11,5,"Southeastern Bering Sea"
"631",1985-11-12,0.95,"Northern Bering Sea"
"632",1985-11-12,4.79,"Southeastern Bering Sea"
"633",1985-11-13,0.74,"Northern Bering Sea"
"634",1985-11-13,4.47,"Southeastern Bering Sea"
"635",1985-11-14,0.68,"Northern Bering Sea"
"636",1985-11-14,4.38,"Southeastern Bering Sea"
"637",1985-11-15,0.51,"Northern Bering Sea"
"638",1985-11-15,4.18,"Southeastern Bering Sea"
"639",1985-11-16,0.28,"Northern Bering Sea"
"640",1985-11-16,4.08,"Southeastern Bering Sea"
"641",1985-11-17,0.2,"Northern Bering Sea"
"642",1985-11-17,3.95,"Southeastern Bering Sea"
"643",1985-11-18,0.69,"Northern Bering Sea"
"644",1985-11-18,4.04,"Southeastern Bering Sea"
"645",1985-11-19,0.8,"Northern Bering Sea"
"646",1985-11-19,4.05,"Southeastern Bering Sea"
"647",1985-11-20,1.02,"Northern Bering Sea"
"648",1985-11-20,4.27,"Southeastern Bering Sea"
"649",1985-11-21,1.05,"Northern Bering Sea"
"650",1985-11-21,4.31,"Southeastern Bering Sea"
"651",1985-11-22,0.55,"Northern Bering Sea"
"652",1985-11-22,3.74,"Southeastern Bering Sea"
"653",1985-11-23,0.12,"Northern Bering Sea"
"654",1985-11-23,3.29,"Southeastern Bering Sea"
"655",1985-11-24,0.07,"Northern Bering Sea"
"656",1985-11-24,3.35,"Southeastern Bering Sea"
"657",1985-11-25,0.23,"Northern Bering Sea"
"658",1985-11-25,3.7,"Southeastern Bering Sea"
"659",1985-11-26,0.17,"Northern Bering Sea"
"660",1985-11-26,3.9,"Southeastern Bering Sea"
"661",1985-11-27,0.4,"Northern Bering Sea"
"662",1985-11-27,3.66,"Southeastern Bering Sea"
"663",1985-11-28,0.41,"Northern Bering Sea"
"664",1985-11-28,3.63,"Southeastern Bering Sea"
"665",1985-11-29,0.43,"Northern Bering Sea"
"666",1985-11-29,3.5,"Southeastern Bering Sea"
"667",1985-11-30,0.51,"Northern Bering Sea"
"668",1985-11-30,3.81,"Southeastern Bering Sea"
"669",1985-12-01,0.57,"Northern Bering Sea"
"670",1985-12-01,4.07,"Southeastern Bering Sea"
"671",1985-12-02,0.86,"Northern Bering Sea"
"672",1985-12-02,4.07,"Southeastern Bering Sea"
"673",1985-12-03,0.86,"Northern Bering Sea"
"674",1985-12-03,4.02,"Southeastern Bering Sea"
"675",1985-12-04,0.93,"Northern Bering Sea"
"676",1985-12-04,3.92,"Southeastern Bering Sea"
"677",1985-12-05,0.7,"Northern Bering Sea"
"678",1985-12-05,3.88,"Southeastern Bering Sea"
"679",1985-12-06,1,"Northern Bering Sea"
"680",1985-12-06,3.81,"Southeastern Bering Sea"
"681",1985-12-07,0.99,"Northern Bering Sea"
"682",1985-12-07,3.82,"Southeastern Bering Sea"
"683",1985-12-08,1,"Northern Bering Sea"
"684",1985-12-08,3.84,"Southeastern Bering Sea"
"685",1985-12-09,0.63,"Northern Bering Sea"
"686",1985-12-09,3.57,"Southeastern Bering Sea"
"687",1985-12-10,0.16,"Northern Bering Sea"
"688",1985-12-10,3.37,"Southeastern Bering Sea"
"689",1985-12-11,0.08,"Northern Bering Sea"
"690",1985-12-11,3.44,"Southeastern Bering Sea"
"691",1985-12-12,0.03,"Northern Bering Sea"
"692",1985-12-12,3.4,"Southeastern Bering Sea"
"693",1985-12-13,-0.34,"Northern Bering Sea"
"694",1985-12-13,3.27,"Southeastern Bering Sea"
"695",1985-12-14,-0.35,"Northern Bering Sea"
"696",1985-12-14,3.22,"Southeastern Bering Sea"
"697",1985-12-15,-0.43,"Northern Bering Sea"
"698",1985-12-15,3,"Southeastern Bering Sea"
"699",1985-12-16,-0.31,"Northern Bering Sea"
"700",1985-12-16,3.01,"Southeastern Bering Sea"
"701",1985-12-17,-0.17,"Northern Bering Sea"
"702",1985-12-17,3.16,"Southeastern Bering Sea"
"703",1985-12-18,-0.12,"Northern Bering Sea"
"704",1985-12-18,3.17,"Southeastern Bering Sea"
"705",1985-12-19,-0.15,"Northern Bering Sea"
"706",1985-12-19,3.14,"Southeastern Bering Sea"
"707",1985-12-20,-0.18,"Northern Bering Sea"
"708",1985-12-20,3.23,"Southeastern Bering Sea"
"709",1985-12-21,-0.28,"Northern Bering Sea"
"710",1985-12-21,3.28,"Southeastern Bering Sea"
"711",1985-12-22,-0.31,"Northern Bering Sea"
"712",1985-12-22,3.23,"Southeastern Bering Sea"
"713",1985-12-23,-0.02,"Northern Bering Sea"
"714",1985-12-23,3.15,"Southeastern Bering Sea"
"715",1985-12-24,0.27,"Northern Bering Sea"
"716",1985-12-24,3.29,"Southeastern Bering Sea"
"717",1985-12-25,0.41,"Northern Bering Sea"
"718",1985-12-25,3.29,"Southeastern Bering Sea"
"719",1985-12-26,0.56,"Northern Bering Sea"
"720",1985-12-26,3.46,"Southeastern Bering Sea"
"721",1985-12-27,0.45,"Northern Bering Sea"
"722",1985-12-27,3.45,"Southeastern Bering Sea"
"723",1985-12-28,0.47,"Northern Bering Sea"
"724",1985-12-28,3.55,"Southeastern Bering Sea"
"725",1985-12-29,0.34,"Northern Bering Sea"
"726",1985-12-29,3.5,"Southeastern Bering Sea"
"727",1985-12-30,0.73,"Northern Bering Sea"
"728",1985-12-30,3.59,"Southeastern Bering Sea"
"729",1985-12-31,0.85,"Northern Bering Sea"
"730",1985-12-31,3.61,"Southeastern Bering Sea"
"731",1986-01-01,0.9,"Northern Bering Sea"
"732",1986-01-01,3.76,"Southeastern Bering Sea"
"733",1986-01-02,0.71,"Northern Bering Sea"
"734",1986-01-02,3.65,"Southeastern Bering Sea"
"735",1986-01-03,0.53,"Northern Bering Sea"
"736",1986-01-03,3.44,"Southeastern Bering Sea"
"737",1986-01-04,0.32,"Northern Bering Sea"
"738",1986-01-04,3.08,"Southeastern Bering Sea"
"739",1986-01-05,0.12,"Northern Bering Sea"
"740",1986-01-05,2.72,"Southeastern Bering Sea"
"741",1986-01-06,0.02,"Northern Bering Sea"
"742",1986-01-06,2.72,"Southeastern Bering Sea"
"743",1986-01-07,-0.07,"Northern Bering Sea"
"744",1986-01-07,2.54,"Southeastern Bering Sea"
"745",1986-01-08,-0.14,"Northern Bering Sea"
"746",1986-01-08,2.26,"Southeastern Bering Sea"
"747",1986-01-09,-0.22,"Northern Bering Sea"
"748",1986-01-09,2.19,"Southeastern Bering Sea"
"749",1986-01-10,-0.4,"Northern Bering Sea"
"750",1986-01-10,2.14,"Southeastern Bering Sea"
"751",1986-01-11,-0.21,"Northern Bering Sea"
"752",1986-01-11,2.54,"Southeastern Bering Sea"
"753",1986-01-12,-0.21,"Northern Bering Sea"
"754",1986-01-12,2.68,"Southeastern Bering Sea"
"755",1986-01-13,-0.35,"Northern Bering Sea"
"756",1986-01-13,2.61,"Southeastern Bering Sea"
"757",1986-01-14,-0.57,"Northern Bering Sea"
"758",1986-01-14,2.41,"Southeastern Bering Sea"
"759",1986-01-15,-0.74,"Northern Bering Sea"
"760",1986-01-15,2.06,"Southeastern Bering Sea"
"761",1986-01-16,-0.85,"Northern Bering Sea"
"762",1986-01-16,1.94,"Southeastern Bering Sea"
"763",1986-01-17,-0.94,"Northern Bering Sea"
"764",1986-01-17,1.84,"Southeastern Bering Sea"
"765",1986-01-18,-0.99,"Northern Bering Sea"
"766",1986-01-18,1.74,"Southeastern Bering Sea"
"767",1986-01-19,-1.04,"Northern Bering Sea"
"768",1986-01-19,1.64,"Southeastern Bering Sea"
"769",1986-01-20,-1.1,"Northern Bering Sea"
"770",1986-01-20,1.45,"Southeastern Bering Sea"
"771",1986-01-21,-1.1,"Northern Bering Sea"
"772",1986-01-21,1.63,"Southeastern Bering Sea"
"773",1986-01-22,-1.11,"Northern Bering Sea"
"774",1986-01-22,1.64,"Southeastern Bering Sea"
"775",1986-01-23,-1.14,"Northern Bering Sea"
"776",1986-01-23,1.41,"Southeastern Bering Sea"
"777",1986-01-24,-1.16,"Northern Bering Sea"
"778",1986-01-24,1.42,"Southeastern Bering Sea"
"779",1986-01-25,-1.25,"Northern Bering Sea"
"780",1986-01-25,1.22,"Southeastern Bering Sea"
"781",1986-01-26,-1.03,"Northern Bering Sea"
"782",1986-01-26,1.39,"Southeastern Bering Sea"
"783",1986-01-27,-0.95,"Northern Bering Sea"
"784",1986-01-27,1.41,"Southeastern Bering Sea"
"785",1986-01-28,-1.17,"Northern Bering Sea"
"786",1986-01-28,1.07,"Southeastern Bering Sea"
"787",1986-01-29,-1.31,"Northern Bering Sea"
"788",1986-01-29,0.95,"Southeastern Bering Sea"
"789",1986-01-30,-1.36,"Northern Bering Sea"
"790",1986-01-30,0.96,"Southeastern Bering Sea"
"791",1986-01-31,-1.18,"Northern Bering Sea"
"792",1986-01-31,1.35,"Southeastern Bering Sea"
"793",1986-02-01,-1.23,"Northern Bering Sea"
"794",1986-02-01,1.32,"Southeastern Bering Sea"
"795",1986-02-02,-1.21,"Northern Bering Sea"
"796",1986-02-02,1.48,"Southeastern Bering Sea"
"797",1986-02-03,-1.32,"Northern Bering Sea"
"798",1986-02-03,1.33,"Southeastern Bering Sea"
"799",1986-02-04,-1.29,"Northern Bering Sea"
"800",1986-02-04,1.27,"Southeastern Bering Sea"
"801",1986-02-05,-1.36,"Northern Bering Sea"
"802",1986-02-05,1.08,"Southeastern Bering Sea"
"803",1986-02-06,-1.37,"Northern Bering Sea"
"804",1986-02-06,1.06,"Southeastern Bering Sea"
"805",1986-02-07,-1.43,"Northern Bering Sea"
"806",1986-02-07,0.92,"Southeastern Bering Sea"
"807",1986-02-08,-1.39,"Northern Bering Sea"
"808",1986-02-08,0.92,"Southeastern Bering Sea"
"809",1986-02-09,-1.4,"Northern Bering Sea"
"810",1986-02-09,0.8,"Southeastern Bering Sea"
"811",1986-02-10,-1.38,"Northern Bering Sea"
"812",1986-02-10,0.86,"Southeastern Bering Sea"
"813",1986-02-11,-1.53,"Northern Bering Sea"
"814",1986-02-11,0.82,"Southeastern Bering Sea"
"815",1986-02-12,-1.32,"Northern Bering Sea"
"816",1986-02-12,1.44,"Southeastern Bering Sea"
"817",1986-02-13,-1.1,"Northern Bering Sea"
"818",1986-02-13,1.52,"Southeastern Bering Sea"
"819",1986-02-14,-1.02,"Northern Bering Sea"
"820",1986-02-14,1.78,"Southeastern Bering Sea"
"821",1986-02-15,-0.98,"Northern Bering Sea"
"822",1986-02-15,1.84,"Southeastern Bering Sea"
"823",1986-02-16,-1.14,"Northern Bering Sea"
"824",1986-02-16,1.69,"Southeastern Bering Sea"
"825",1986-02-17,-1.13,"Northern Bering Sea"
"826",1986-02-17,1.51,"Southeastern Bering Sea"
"827",1986-02-18,-1.13,"Northern Bering Sea"
"828",1986-02-18,1.4,"Southeastern Bering Sea"
"829",1986-02-19,-1.17,"Northern Bering Sea"
"830",1986-02-19,1.29,"Southeastern Bering Sea"
"831",1986-02-20,-1.27,"Northern Bering Sea"
"832",1986-02-20,1.22,"Southeastern Bering Sea"
"833",1986-02-21,-1.3,"Northern Bering Sea"
"834",1986-02-21,1.35,"Southeastern Bering Sea"
"835",1986-02-22,-1.29,"Northern Bering Sea"
"836",1986-02-22,1.55,"Southeastern Bering Sea"
"837",1986-02-23,-1.26,"Northern Bering Sea"
"838",1986-02-23,1.48,"Southeastern Bering Sea"
"839",1986-02-24,-1.31,"Northern Bering Sea"
"840",1986-02-24,1.13,"Southeastern Bering Sea"
"841",1986-02-25,-1.36,"Northern Bering Sea"
"842",1986-02-25,0.91,"Southeastern Bering Sea"
"843",1986-02-26,-1.4,"Northern Bering Sea"
"844",1986-02-26,0.77,"Southeastern Bering Sea"
"845",1986-02-27,-1.59,"Northern Bering Sea"
"846",1986-02-27,0.24,"Southeastern Bering Sea"
"847",1986-02-28,-1.6,"Northern Bering Sea"
"848",1986-02-28,0.14,"Southeastern Bering Sea"
"849",1986-03-01,-1.58,"Northern Bering Sea"
"850",1986-03-01,0.26,"Southeastern Bering Sea"
"851",1986-03-02,-1.53,"Northern Bering Sea"
"852",1986-03-02,0.4,"Southeastern Bering Sea"
"853",1986-03-03,-1.44,"Northern Bering Sea"
"854",1986-03-03,0.47,"Southeastern Bering Sea"
"855",1986-03-04,-1.47,"Northern Bering Sea"
"856",1986-03-04,0.13,"Southeastern Bering Sea"
"857",1986-03-05,-1.41,"Northern Bering Sea"
"858",1986-03-05,0.15,"Southeastern Bering Sea"
"859",1986-03-06,-1.77,"Northern Bering Sea"
"860",1986-03-06,-0.36,"Southeastern Bering Sea"
"861",1986-03-07,-1.78,"Northern Bering Sea"
"862",1986-03-07,-0.23,"Southeastern Bering Sea"
"863",1986-03-08,-1.79,"Northern Bering Sea"
"864",1986-03-08,-0.25,"Southeastern Bering Sea"
"865",1986-03-09,-1.81,"Northern Bering Sea"
"866",1986-03-09,-0.36,"Southeastern Bering Sea"
"867",1986-03-10,-1.75,"Northern Bering Sea"
"868",1986-03-10,-0.4,"Southeastern Bering Sea"
"869",1986-03-11,-1.66,"Northern Bering Sea"
"870",1986-03-11,-0.14,"Southeastern Bering Sea"
"871",1986-03-12,-1.67,"Northern Bering Sea"
"872",1986-03-12,-0.14,"Southeastern Bering Sea"
"873",1986-03-13,-1.69,"Northern Bering Sea"
"874",1986-03-13,-0.21,"Southeastern Bering Sea"
"875",1986-03-14,-1.72,"Northern Bering Sea"
"876",1986-03-14,-0.38,"Southeastern Bering Sea"
"877",1986-03-15,-1.75,"Northern Bering Sea"
"878",1986-03-15,-0.47,"Southeastern Bering Sea"
"879",1986-03-16,-1.74,"Northern Bering Sea"
"880",1986-03-16,-0.28,"Southeastern Bering Sea"
"881",1986-03-17,-1.73,"Northern Bering Sea"
"882",1986-03-17,-0.21,"Southeastern Bering Sea"
"883",1986-03-18,-1.74,"Northern Bering Sea"
"884",1986-03-18,-0.19,"Southeastern Bering Sea"
"885",1986-03-19,-1.74,"Northern Bering Sea"
"886",1986-03-19,-0.36,"Southeastern Bering Sea"
"887",1986-03-20,-1.73,"Northern Bering Sea"
"888",1986-03-20,-0.34,"Southeastern Bering Sea"
"889",1986-03-21,-1.74,"Northern Bering Sea"
"890",1986-03-21,-0.26,"Southeastern Bering Sea"
"891",1986-03-22,-1.76,"Northern Bering Sea"
"892",1986-03-22,-0.24,"Southeastern Bering Sea"
"893",1986-03-23,-1.77,"Northern Bering Sea"
"894",1986-03-23,-0.3,"Southeastern Bering Sea"
"895",1986-03-24,-1.71,"Northern Bering Sea"
"896",1986-03-24,-0.25,"Southeastern Bering Sea"
"897",1986-03-25,-1.69,"Northern Bering Sea"
"898",1986-03-25,0.07,"Southeastern Bering Sea"
"899",1986-03-26,-1.73,"Northern Bering Sea"
"900",1986-03-26,0,"Southeastern Bering Sea"
"901",1986-03-27,-1.74,"Northern Bering Sea"
"902",1986-03-27,-0.15,"Southeastern Bering Sea"
"903",1986-03-28,-1.74,"Northern Bering Sea"
"904",1986-03-28,-0.27,"Southeastern Bering Sea"
"905",1986-03-29,-1.75,"Northern Bering Sea"
"906",1986-03-29,-0.36,"Southeastern Bering Sea"
"907",1986-03-30,-1.74,"Northern Bering Sea"
"908",1986-03-30,-0.21,"Southeastern Bering Sea"
"909",1986-03-31,-1.72,"Northern Bering Sea"
"910",1986-03-31,-0.14,"Southeastern Bering Sea"
"911",1986-04-01,-1.74,"Northern Bering Sea"
"912",1986-04-01,-0.19,"Southeastern Bering Sea"
"913",1986-04-02,-1.75,"Northern Bering Sea"
"914",1986-04-02,-0.4,"Southeastern Bering Sea"
"915",1986-04-03,-1.74,"Northern Bering Sea"
"916",1986-04-03,-0.3,"Southeastern Bering Sea"
"917",1986-04-04,-1.77,"Northern Bering Sea"
"918",1986-04-04,-0.44,"Southeastern Bering Sea"
"919",1986-04-05,-1.78,"Northern Bering Sea"
"920",1986-04-05,-0.69,"Southeastern Bering Sea"
"921",1986-04-06,-1.78,"Northern Bering Sea"
"922",1986-04-06,-0.79,"Southeastern Bering Sea"
"923",1986-04-07,-1.76,"Northern Bering Sea"
"924",1986-04-07,-0.74,"Southeastern Bering Sea"
"925",1986-04-08,-1.76,"Northern Bering Sea"
"926",1986-04-08,-0.72,"Southeastern Bering Sea"
"927",1986-04-09,-1.76,"Northern Bering Sea"
"928",1986-04-09,-0.52,"Southeastern Bering Sea"
"929",1986-04-10,-1.79,"Northern Bering Sea"
"930",1986-04-10,-0.58,"Southeastern Bering Sea"
"931",1986-04-11,-1.8,"Northern Bering Sea"
"932",1986-04-11,-0.55,"Southeastern Bering Sea"
"933",1986-04-12,-1.72,"Northern Bering Sea"
"934",1986-04-12,-0.33,"Southeastern Bering Sea"
"935",1986-04-13,-1.67,"Northern Bering Sea"
"936",1986-04-13,-0.16,"Southeastern Bering Sea"
"937",1986-04-14,-1.67,"Northern Bering Sea"
"938",1986-04-14,-0.17,"Southeastern Bering Sea"
"939",1986-04-15,-1.7,"Northern Bering Sea"
"940",1986-04-15,-0.3,"Southeastern Bering Sea"
"941",1986-04-16,-1.61,"Northern Bering Sea"
"942",1986-04-16,-0.18,"Southeastern Bering Sea"
"943",1986-04-17,-1.65,"Northern Bering Sea"
"944",1986-04-17,-0.22,"Southeastern Bering Sea"
"945",1986-04-18,-1.68,"Northern Bering Sea"
"946",1986-04-18,-0.24,"Southeastern Bering Sea"
"947",1986-04-19,-1.73,"Northern Bering Sea"
"948",1986-04-19,-0.43,"Southeastern Bering Sea"
"949",1986-04-20,-1.75,"Northern Bering Sea"
"950",1986-04-20,-0.36,"Southeastern Bering Sea"
"951",1986-04-21,-1.77,"Northern Bering Sea"
"952",1986-04-21,-0.32,"Southeastern Bering Sea"
"953",1986-04-22,-1.75,"Northern Bering Sea"
"954",1986-04-22,-0.04,"Southeastern Bering Sea"
"955",1986-04-23,-1.75,"Northern Bering Sea"
"956",1986-04-23,-0.1,"Southeastern Bering Sea"
"957",1986-04-24,-1.76,"Northern Bering Sea"
"958",1986-04-24,-0.22,"Southeastern Bering Sea"
"959",1986-04-25,-1.69,"Northern Bering Sea"
"960",1986-04-25,-0.22,"Southeastern Bering Sea"
"961",1986-04-26,-1.61,"Northern Bering Sea"
"962",1986-04-26,0,"Southeastern Bering Sea"
"963",1986-04-27,-1.55,"Northern Bering Sea"
"964",1986-04-27,0.09,"Southeastern Bering Sea"
"965",1986-04-28,-1.52,"Northern Bering Sea"
"966",1986-04-28,0.1,"Southeastern Bering Sea"
"967",1986-04-29,-1.19,"Northern Bering Sea"
"968",1986-04-29,0.22,"Southeastern Bering Sea"
"969",1986-04-30,-1.15,"Northern Bering Sea"
"970",1986-04-30,0.28,"Southeastern Bering Sea"
"971",1986-05-01,-1.13,"Northern Bering Sea"
"972",1986-05-01,0.35,"Southeastern Bering Sea"
"973",1986-05-02,-1.14,"Northern Bering Sea"
"974",1986-05-02,0.38,"Southeastern Bering Sea"
"975",1986-05-03,-1.16,"Northern Bering Sea"
"976",1986-05-03,0.26,"Southeastern Bering Sea"
